REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS 
2016-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.2,,,,1
2016-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.6,,,,1
2016-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.8,,,,1
2016-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.9,,,,1
2016-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.9,,,,1
2016-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.1,,,,1
2016-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.1,,,,1
2016-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.1,,,,1
2016-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.3,,,,1
2017-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.7,,,,1
2017-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.6,,,,1
2017-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.6,,,,1
2017-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.8,,,,1
2017-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,128.8,,,,1
2017-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.0,,,,1
2017-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.0,,,,1
2017-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.1,,,,1
2017-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.2,,,,1
2017-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.4,,,,1
2017-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.8,,,,1
2017-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,129.8,,,,1
2018-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.2,,,,1
2018-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.5,,,,1
2018-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.5,,,,1
2018-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.6,,,,1
2018-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.5,,,,1
2018-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,130.7,,,,1
2018-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,131.1,,,,1
2018-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,131.3,,,,1
2018-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,131.2,,,,1
2018-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,131.6,,,,1
2018-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,131.7,,,,1
2018-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,132.0,,,,1
2019-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,132.1,,,,1
2019-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,132.4,,,,1
2019-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,132.5,,,,1
2019-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,132.8,,,,1
2019-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,133.2,,,,1
2019-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,133.3,,,,1
2019-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,133.6,,,,1
2019-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,133.7,,,,1
2019-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,133.8,,,,1
2019-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.0,,,,1
2019-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.1,,,,1
2019-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.1,,,,1
2020-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.5,,,,1
2020-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.9,,,,1
2020-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.8,,,,1
2020-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.4,,,,1
2020-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.0,,,,1
2020-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.7,,,,1
2020-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.6,,,,1
2020-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,134.8,,,,1
2020-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,135.0,,,,1
2020-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,135.4,,,,1
2020-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,136.0,,,,1
2020-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,136.2,,,,1
